Date,For,Against
2016-09-04 03,2387.0,157.0
2016-09-04 04,2387.0,157.0
2016-09-04 05,2387.0,157.0
2016-09-04 06,2387.0,157.0
2016-09-04 07,2387.0,157.0
2016-09-04 08,2387.0,157.0
2016-09-04 09,2387.0,157.0
2016-09-04 10,2387.0,157.0
2016-09-04 11,2387.0,157.0
2016-09-04 12,2387.0,157.0
2016-09-04 13,2387.0,157.0
2016-09-04 14,2387.0,157.0
2016-09-04 15,2387.0,157.0
2016-09-04 16,2387.0,157.0
2016-09-04 17,2387.0,157.0
2016-09-04 18,2387.0,157.0
2016-09-04 19,2387.0,157.0
2016-09-04 20,2387.0,157.0
2016-09-04 21,2387.0,157.0
2016-09-04 22,2387.0,157.0
2016-09-04 23,2387.0,157.0
2016-09-05 00,2387.0,157.0
2016-09-05 01,2387.0,157.0
2016-09-05 02,2387.0,157.0
2016-09-05 03,2387.0,157.0
2016-09-05 04,2387.0,157.0
2016-09-05 05,2387.0,157.0
2016-09-05 06,2387.0,157.0
2016-09-05 07,2387.0,158.0
2016-09-05 08,2387.0,158.0
2016-09-05 09,2387.0,158.0
2016-09-05 10,2387.0,158.0
2016-09-05 11,2387.0,158.0
2016-09-05 12,2387.0,158.0
2016-09-05 13,2387.0,158.0
2016-09-05 14,2387.0,158.0
2016-09-05 15,2387.0,158.0
2016-09-05 16,2387.0,158.0
2016-09-05 17,2387.0,158.0
2016-09-05 18,2387.0,158.0
2016-09-05 19,2387.0,158.0
2016-09-05 20,2387.0,159.0
2016-09-05 21,2388.0,159.0
2016-09-05 22,2388.0,159.0
2016-09-05 23,2388.0,159.0
2016-09-06 00,2388.0,159.0
2016-09-06 01,2388.0,160.0
2016-09-06 02,2388.0,160.0
2016-09-06 03,2388.0,160.0
2016-09-06 04,2388.0,160.0
2016-09-06 05,2388.0,160.0
2016-09-06 06,2388.0,160.0
2016-09-06 07,2388.0,160.0
2016-09-06 08,2388.0,160.0
2016-09-06 09,2388.0,160.0
2016-09-06 10,2388.0,160.0
2016-09-06 11,2388.0,160.0
2016-09-06 12,2388.0,160.0
2016-09-06 13,2388.0,160.0
2016-09-06 14,2388.0,160.0
2016-09-06 15,2388.0,160.0
2016-09-06 16,2388.0,160.0
2016-09-06 17,2388.0,160.0
2016-09-06 18,2388.0,160.0
2016-09-06 19,2388.0,160.0
2016-09-06 20,2388.0,160.0
2016-09-06 21,2388.0,160.0
2016-09-06 22,2388.0,160.0
2016-09-06 23,2388.0,161.0
2016-09-07 00,2388.0,161.0
2016-09-07 01,2390.0,161.0
2016-09-07 02,2390.0,161.0
2016-09-07 03,2390.0,161.0
2016-09-07 04,2390.0,161.0
2016-09-07 05,2390.0,161.0
2016-09-07 06,2390.0,161.0
2016-09-07 07,2390.0,161.0
2016-09-07 08,2390.0,161.0
2016-09-07 09,2390.0,161.0
2016-09-07 10,2390.0,161.0
2016-09-07 11,2390.0,161.0
2016-09-07 12,2390.0,161.0
2016-09-07 13,2390.0,161.0
2016-09-07 14,2390.0,161.0
2016-09-07 15,2390.0,161.0
2016-09-07 16,2390.0,161.0
2016-09-07 17,2390.0,161.0
2016-09-07 18,2390.0,161.0
2016-09-07 19,2390.0,161.0
2016-09-07 20,2390.0,161.0
2016-09-07 21,2390.0,161.0
2016-09-07 22,2390.0,161.0
2016-09-07 23,2390.0,161.0
2016-09-08 00,2390.0,161.0
2016-09-08 01,2390.0,161.0
2016-09-08 02,2390.0,161.0
2016-09-08 03,2390.0,161.0
2016-09-08 04,2390.0,161.0
2016-09-08 05,2390.0,161.0
2016-09-08 06,2390.0,161.0
2016-09-08 07,2390.0,161.0
2016-09-08 08,2390.0,161.0
2016-09-08 09,2390.0,161.0
2016-09-08 10,2390.0,161.0
2016-09-08 11,2390.0,161.0
2016-09-08 12,2390.0,161.0
2016-09-08 13,2390.0,161.0
2016-09-08 14,2390.0,161.0
2016-09-08 15,2390.0,161.0
2016-09-08 16,2390.0,161.0
2016-09-08 17,2390.0,161.0
2016-09-08 18,2390.0,161.0
2016-09-08 19,2390.0,161.0
2016-09-08 20,2390.0,161.0
2016-09-08 21,2390.0,161.0
2016-09-08 22,2390.0,161.0
2016-09-08 23,2390.0,161.0
2016-09-09 00,2390.0,161.0
2016-09-09 01,2390.0,161.0
2016-09-09 02,2390.0,161.0
2016-09-09 03,2390.0,161.0
2016-09-09 04,2390.0,161.0
